,evtps_id,ev_id,source_id,source_text,notes
0,,ev_2840,,"七月蒋家营钳口坝壅溃，毛城铺滚坝过水。（淮系年表）又将口门收窄,止留宽五十丈。中铺碎石，顶宽二丈，底宽十丈四尺六寸，高三尺，为滚水坝。东西石墙各周长十四丈，高一丈二尺六寸。又修二坝两裹头。（萧南厅册）",
0,,ev_2840,,后以蒋家营傅家漥引水逼近黄河乃改挑引河于傅家洼下之唐家湾，形势倒钩，横流淤淀之患可减。（淮系年表）倒钩引河者，由下流引水，逆流入河，回环湾曲，以避直冲。（河渠纪闻）,
0,,ev_2841,,七月，决窦家寨新筑土坝，直注毛城铺，漫开金门土坝。 《清史稿·河渠志》,
0,,ev_2842,,补筑徐州黄河北岸大堤，自大谷山至黄村坝七十里。屏障微湖，始结通河之局，自是黄河两岸普律均有大堤矣。（淮系年表）,
0,,ev_2843,,大黑河、浑津河，涨水冲地一百八十顷。（《呼市气象局材料》）,
0,,ev_2844,,二月题估砀丰徐州堤工。（准系年表）,
0,,ev_2845,,白锺山请切陶庄淤滩，接畏清口木龙。（清河县志）,
0,,ev_2846,,十一月陕甘总督吴达善奏：“宁夏府属横城堡滨临黄河，涨塌城垣。请于东岸筑草坝以御之，城下堆碎石六十四丈，草防河二十丈有奇，切西岸淤嘴，俾大溜化行。 ”（续行水金鉴）,
0,,ev_2847,,大谷山至苏家山堤顶建碎石滚坝，长五百二十丈。坝上临黄挑河，长三百丈，以泄黄涨。（铜沛厅册）由水线河入荆山桥河，下建潘家口入运。（河渠纪闻）,
0,,ev_2848,,吴达善主持在兰州黄河之滨修筑挑水板坝七座，以御洪水。,
0,,ev_2849,,决阜宁之五套。（安东县志）水落挂淤。（淮系年表）,
0,,ev_2850,,六月雨水频仍，苛淮并涨。徐州西门外对岸长滩逼溜南趋，外滩坍卸石工二十一丈。（续行水金鉴）,
0,,ev_2851,,七月，沁黄并涨，武陟、荥泽、阳武、祥符、兰阳同时决十五口，“中牟之杨桥决数百丈，大溜直趋贾鲁河”。据有关部门用现代方法考证、测算，这次洪水到达花园口时约为32000立方米每秒。决口后，乾隆帝派大学士刘统勋、；协办大学士兆惠等到工地督工堵口。十月一日合龙成功，乾隆帝命在杨桥工地建河神祠，并题诗树碑纪念。,
0,,ev_2851,,"七月沁、洛、黄并涨，武陟、开封、兰阳、曹县、中牟南北俱决，大溜直趋贾鲁河。决口26处.  汜水、巩县水害严重，17日山洪冲塌汜水县城《续金鉴》.  《故宫档案》, （奏折）",
0,,ev_2852,,原礼部右侍郎、翰林院编修齐召南写成巨著《水道提纲》。书中综合康熙年间对黄河源的探查成果，对河源及扎陵、鄂陵两湖位置与名称由来作了详细准确记载，两湖名称记作“查灵海”(西)和“鄂灵海”(东)。书中对江源水系亦有较全面的描述。,
0,,ev_2853,,秋汛沁黄并涨，水势异常。 北岸武陟荥泽阳武祥符四汛漫决内外堤十五处。因杨桥夺溜，大河干涸，随经次第修补完固。（祥符县志）,
0,,ev_2854,,曹县十四堡二十堡堤工漫溢，水冲城武县（治水述要）九月初堵闭。(曹考厅册),
0,,ev_2854,,厅册作流通集漫溢。,
0,,ev_2855,,中牟头堡杨桥七月十九日漫缺，宽二百七十丈。（上南河厅册）漫水入颍郡涡淝等河，由淮河汇入洪泽湖（治水述要）旋经大学土刘统勋协办大学士公兆惠同河督张师载巡抚胡宝琮募夫堵筑。九月开放引河通畅，十一月初一日合龙，河流顺轨。筑大堤二百七十七丈。（豫河志）,
0,,ev_2855,,"直趋尉氏县贾鲁河。（治水述要）
贺河溢于杨桥，境内河渠溃决。(扶沟县志)黄水至颖毫已无甚泥浊，愈远愈清，洪泽湖不至受淤。(淮系年表)
刘文正督工始终未褫贵一兵弁，而无不气协心眼，奋勇从事。（河渠纪闻）",
0,,ev_2856,,移淮安府清河县于对岸之清江浦，以避黄河。（江南通志）,
0,,ev_2857,,七月，沁黄并涨，武陟、荥泽、阳武、祥符、兰阳同时决十五口，中牟之杨桥决数百丈，大溜直趋贾鲁河。 《清史稿·河渠志》,
0,,ev_2858,,据文献记载：8月16-20日，伊、洛、沁河及干流区间均发生连续大暴雨。雨区范围较广，除三花区间外，还包括汾河、漳卫河和洪汝河流域。由于伊洛河、沁 河和干流区间洪水同时遭遇，在花园口断面形成近400年来的最大洪水，造成黄河下游的严重灾害。这场洪水的特点是干支流洪水同时遭遇，峰高量大，持续时间 长。据调查粗略估计，花园口洪峰流量达32000立方米每秒，5天洪量85亿立方米，12天洪量120亿立方米，均超过了1958年和1982年。,
0,,ev_2859,,皇帝南巡，幸御坝，增建木龙。（清河县志）,
0,,ev_2860,,驾幸徐州阅河。定唐家湾倒钩引河水志涨至一丈一尺五寸乃开，水落则闭。以蒋家营傅家洼不宜宣泄，命仍坚守。（河防纪略）,
0,,ev_2861,,挑杨桥上游引河几百十二丈。筑祥符县时和驿二堡三堡焦桥五堡湾庄九堡埽头十九堡堤，兰阳县头堡二堡堤。又黄沁上北下北三厅，因二十六年堤工漫溢，水势过大，高于堤埝，择其形势最要，出水极矮之处。于善后事宜案内，增筑楼堤一百一十二段。（豫河续志）,
0,,ev_2862,,闰五月张师载奏：“去岁黄流泛涨，滩面停淤泥，其性胶粘，井沙土可比。因拣择红色淤土，于大堤临河处普面包裹。嗣后遇有土工，依此增培。”（续行水金鉴）,
0,,ev_2862,,此为堤土包淤之始。（续行水金鉴）,
0,,ev_2863,,六月启放唐家湾革坝，毛城铺过水。（淮系年表）,
0,,ev_2864,,增桃源古城越堤。（河防纪略）,
0,,ev_2864,,古城在黄河北岸。,
0,,ev_2865,,四月高晋奏：“将云梯关外黄河缕堤弃废，毋庸修守。诏可。盖袭陈世倌之说。”（淮系年表）,
0,,ev_2865,,二十一年陈世倌议海口堤工不必缮治。,
0,,ev_2866,,十一月上谕：“李宏等奏豫省耿家寨引渠告成一折。该处埽工旧称险要，今开挑引渠，全河大溜悉行归洼，冲杀宽深，险工淤闭，甚属可嘉。”（豫河志）,
0,,ev_2867,,陕州、巩县、武陟设水志报汛,
0,,ev_2867,,南河总督李宏奏准于陕州、巩县各立水志，每年自桃汛至霜降止，水势涨落尺寸，逐日查记，据实具报。并在武陟木栾店龙王庙前另立水志，按日查报。,
0,,ev_2868,,二月皇帝南巡，幸清口，增建木龙。（清河县志）,
0,,ev_2869,,决阜宁之五套。（安东县志）其时该处河身低而内地高，不致夺溜，水落印可挂淤。（南河成案续编）,
0,,ev_2870,,设黄河水志于陕州之三门及巩县之洛口。嗣又移水志于三门迤上三十里之万金滩。（淮系年表）,
0,,ev_2870,,乾隆三十六年七月高晋李宏矣：“陕州之万金滩水势同时涨发。 ”（南河成案）疑是三十六年所移设。,
0,,ev_2871,,江督高晋奏明，葫芦湾孙家集放淤告竣。（河渠纪闻）,
0,,ev_2872,,毛城铺苏家山峰山闸等处过水。（淮系年表）,
0,,ev_2873,,八月铜沛临属南岸黄工以下无工之韩家堂堤溜势汕刷，陆续漫宽一百四十余丈。（南河成案）漫水由陵子孟山等湖注洪泽湖，正河仍有三四分水、江督高晋会同河督李宏督办施工，未五旬，堵筑竣事。（河渠纪闻）,
0,,ev_2873,,决铜山沛县厅之韩家堂，旋塞。 《清史稿·河渠志》,
0,,ev_2874,,建陶庄越堤，安东张家庄车家马头堤。（河防纪略）,
0,,ev_2875,,康熙二十八年，靳辅的著作曾辑印为《治河书》(《四库全书总目提要》称《治河奏绩书》)。本年，崔应阶就原书重编，改名《靳文襄治河方略》(通称《治河方略》)刊印。全书除卷首外共十卷，靳辅的治河主张尽人此书，对清代后期治河产生重大影响。,
0,,ev_2876,,闰七月毛城铺苏家山渡坝过水。（淮系年表）,
0,,ev_2877,,筑荥泽汛后越堤，西自九堡起，东至郑七汛三堡止，长一千六百四十丈。（豫河续志）,
0,,ev_2878,,黄水入运三月。（清河县志）,
0,,ev_2879,,六月启放唐家湾草坝，毛城铺过水。十月亲王替诚坝。（淮系年表）,
0,,ev_2880,,黄复入运。（清河县志）,
0,,ev_2881,,桃源南岸烟墩二堡北岸丁家庄陶庄古城等处堤顶漫水，堤坡坐垫渗水，段落不一而足。分段抢修。（河渠纪闻）,
0,,ev_2882,,夏启毛城铺峰山闸苏家山滚坝，河势犹盛。（河防纪略）,
0,,ev_2883,,宿迁支河口水浸堤身，鼠穴不戒，遂至过水，由运巾河下注，幸未掣动大溜。当即权其轻重，启放刘老涧王营减坝，分流畅泄。决口渐次断流挂淤，补筑完固。（河渠纪闻）,
0,,ev_2883,,坐垫三十余丈。（河渠纪闻）,
0,,ev_2884,,八月水陡涨，徐城志长至一丈三尺。桃源南岸陈家道口无工之处，大堤坐蛰两段，先后刷宽力十余丈。集夫料攒办，自九月初九日开工，至十月初七堵合。（河渠纪闻）,
0,,ev_2885,,八月河东总河姚立德奏报疏消积水及仪封八堡十三堡二带河分三股情形，加筑草坝挑护事宜。（河渠纪闻）,
0,,ev_2885,,此时河道变夏之始也……异仪考 ，汛内之堤，牟日漫缺九道，于此实开其事。当事粉饰迁就，不啻养痈。迟至数年而大变，岂得谓天行之偶愆哉。（河渠纪闻）,
0,,ev_2886,,增桃源北岸堤。建安东时家马头越堤。（河防纪略）,
0,,ev_2887,,五月二十一日，“朝邑县黄河水势暴涨至二丈五尺，沿河堤岸村庄尽被淹没。”,
0,,ev_2888,,伏汛启放唐家湾草坝，毛城铺过水不畅。又启放傅家湾草坝，吸动溜势。已塞复溃，及冬水涸始得堵合。（淮系年表）,
0,,ev_2889,,七月河东总河姚立德奏：“豫东上北河厅属阳武汛之十七堡等处，土性松浮，为豫东第一险要。积年包堤淤土，颇着成效。臣复于该处建半戗一道，坚实足资抵御。（豫河续志）,
0,,ev_2890,,创筑峰山闸下西堰工九千四百丈。（淮系年表）,
0,,ev_2891,,七月，归化城之八十三村蒙古等被水成灾，在六成以上，于归化城厅仓内动支粟米，借给被灾之土默，以资接济。（《山西通志稿》）,
0,,ev_2892,,春刨低苏家山坝脊。外滩淤高，不能过水，刨开坝脊八丈。（淮系年表）,
0,,ev_2893,,四月山安十堡堤漫水二十余丈。十堡距云梯闸七十余里，海潮顶阻，外滩串水道一十八道，次第堵完。启王营减坝，河水稍落。口门旋即干涸，补完原堤。（河渠纪闻）,
0,,ev_2894,,陕西巡抚毕沅奏称：“五月二十一日朝邑县黄河水势暴涨至二丈五尺，沿河堤岸村庄尽被淹没。”（续行水金鉴）,
0,,ev_2895,,七月姚立德奏报：“山东曹县汛崔家庄引河天成，水归新河，河道大成。”（河渠纪闻）,
0,,ev_2896,,秋河决黄家湾口。（安东县志）,
0,,ev_2897,,秋毛城铺及苏家山过水。 （淮系年表）,
0,,ev_2898,,修清河周家荡堤，安东十堡越堤。（河防纪略）,
0,,ev_2899,,十月改建减坝于旧坝之下。减坝再移，以坝口跌塘椿木朽坏。（清河县志）口宽三十丈。离黄河二十余丈。（淮扬道档册）,
0,,ev_2900,,五月，河溢朝邑，涨至二丈五尺，民居多漂没。《清史稿·河渠志》,
0,,ev_2901,,八月，河决清江浦老坝口，大溜由山子湖下注马家荡、射阳湖人海。决口后，南河总督吴嗣爵“恒惧无所措”，求教于出身下层治河人员非常熟悉河工的郭大昌，恳请郭主持堵口，许以“钱粮五’十万(两)，限期五十日”。郭应道：“必欲大昌任此役者，期不得过二十日，帑不得过十万(两)”，工地除文武汛官各一维持秩序，不许另有官员到事，“如有员弁到工者，大昌即辞事”。吴答应了郭提的条件，至期果合龙，“共用料土作支并现帑合计十万二千两有奇”，比吴嗣爵的计划提前三十日，节约开支百分之八十。,
0,,ev_2901,,八月，决南河老坝口，大溜由山子湖下注马家荡、射阳湖入海。 《清史稿·河渠志》,
0,,ev_2901,,八月清河县黄河南岸老坝口堤漫开七十余丈。（南河成案）由山子湖入马家荡，下达射阳湖。（河防纪略）越数日漫口对岸毛家嘴淤滩汕刷分溜北趋，仍归正河。漫口溜缓，逾月合龙。（淮系年表）,
0,,ev_2901,,八月漫决淮安南岸老坝口，淹淮安城《续金鉴》,
0,,ev_2902,,伏秋黄水倒灌入洪湖。（准系年表）,
0,,ev_2903,,仪封汛九堡建挑坝一道，加镶裹头护埽，长五十丈。（兰仪厅册）,
0,,ev_2904,,姚立德请开徐州北岸潘家屯，引黄助运。 上难之，命高晋勘议。高晋议建碎石滚坝，坝外建东水堤并钳口草坝。于屯之东南米家庄二千余丈，避溜倒钩。疏坝内耿家旧河五千九百三十丈。引河两岸筑堰护田庐。徐州水志消至六尺时启坝，长至七尺以上闭之。如所议行。（河防纪略）,
0,,ev_2904,,于大谷山迤上之潘家屯建坝十丈。今春明冬均放水济运，嗣后未敢再启。（淮系年表）,
0,,ev_2905,,六月丁家集民堰刷开，毛城铺过水，坝下洪河缺漫多处，及冬堵塞。挑唐家湾引河，改正河头。又于北岸旧河取直挑河，引溜北行。（淮系年表）,
0,,ev_2906,,十月启放王营缄坝。（淮系年表）,
0,,ev_2907,,仪封汛九堡筑斜坝一道，加镶裹头护扫防风，长一百五十九丈。（兰仪厅册）,
0,,ev_2908,,王家堂汛郭工后筑越堤，长二百六十八丈。（睢南厅册）,
0,,ev_2909,,以后遇黄水盛涨之年，酌启祥五二闸，以资减泄。自后率以为常。（桃南厅册）,
0,,ev_2910,,十月增建清口木笼。（清河县志）,
0,,ev_2911,,三月萨鼓署理南河，查勘黄河海口沙淤实在情形，筹议奏覆。萨载疏称：黄河自安东县云梯关以下，计长三百余里，纡迥曲折。巾泓水深九尺至一丈四五尺及二丈不等。其自二泓起至南北海口约三十余里，水中淤有暗滩，与两岸连，系属硬沙，潮退水平时自西向东至海水黄水相接处，渐次高昂，滩势绵亘，即系相傅之拦门沙。自南岸新淤尖，至北岸四河滩边，横量宽二百四十丈，水深四五尺。又自南尖头至北尖头，横遗宽一千六百余丈，水深三四尺。询之土人渔户云：从前海口原在王家港地方。雍正年间至今两岸又接生淤滩长四十余里。南岸遂有新淤尖尖头洋之名。北岸有二泓，三泓，四泓，之名。四泓业经淤垫。二泓现宽二十余丈，潮退时口门水深二三尺。三泓现宽四十余丈，退潮时口门水深二三四尺。（河渠纪闻）,
0,,ev_2912,,北岸二套漫水刷缺。至四十二年秋后始堵。（南河成案续编）,
0,,ev_2912,,二套在阜宁县境。,
0,,ev_2913,,萧县李家楼河堤坐垫。（淮系年表）,
0,,ev_2914,,六月河涨，启放毛城铺及峰山闸二三隅。（淮系年表）,
0,,ev_2915,,祥河厅十二堡建二坝一道长五十八丈，王坝一道长五十四丈五尺，四坝一道长四十五丈。（豫河续志）,
0,,ev_2916,,高晋萨载请于陶庄上积土北复开引河，使黄水绕北下注，清水至周庄与黄会，二渎并流。绘图入告。上览之称善。十二月引河成，长千有六十丈。（清河县志）,
0,,ev_2916,,自康熙三十八年以后，屡开陶庄引河未成。此次开挖新河，对岸建木龙。（淮系年表）,
0,,ev_2917,,宁夏大修唐徕、汉延、大清、惠农及中卫、美利诸渠，“用银八万五千两”。,
0,,ev_2918,,二月开河，河由陶庄北行。晋等又以河无两行，请塞旧河以为黄清界坝，而于陶庄积土外更筑新堤，一名东水堤，防外滩漫水，又斜筑拦水堤，接旧河口坝。 上悉从其请。（清河县志）接筑陶庄迤下黄河北岸屡堤二百九十丈。（淮系年表）,
0,,ev_2919,,六月毛城铺苏家山均过水。（淮系年表）,
0,,ev_2920,,九月高晋奏改徐城水志，一丈一尺五寸为九尺五寸，即启唐家湾引河。（准系年表）,
0,,ev_2921,,三十六年仪封八堡十三堡河变而三，中泓流缓，下淤上泛。于是曹仪封兰阳阳武祥符考城诸汛堤根皆积水。司河者不为意。（河防纪略）,
0,,ev_2922,,闰六月，决仪封十六堡，“宽七十余丈，挚溜湍急，由睢州宁陵、永城直达亳州之涡河人淮”。八月，上游迭涨，续塌二百二十余丈，十六堡已塞复决，十二月再塞，时和驿东西两坝又相继蛰陷。这一工程至四十五年二月始合龙，“历时二载，费帑五百余万，堵筑五次始合。”,
0,,ev_2922,,闰六月仪封考城九处，唯仪封十六堡夺溜南下，由考城、商丘、永城、亳州人涡《续金鉴》,
0,,ev_2923,,闰六月二十八日豫省黄河南岸仪封汛十六堡十七堡二十二堡二十四堡三十六堡漫水六处，考城汛三堡五堡漫水三处。每处约宽三十余丈至六七十丈不等。惟十六堡，地名诸口之上，逼近大河，掣溜湍急，漫缺七十余丈，陆续刷宽至一百五十余丈。（河渠纪闻）漫口下注之水：一由考城之盘马寺沟入北沙河，至商邱县之邓宾口，由归德府之陈两沙河汇入涡河。一由宁陵县之三马河亦汇归德之陈两沙河入涡。（豫河志）,
0,,ev_2923,,仪封漫口于时和骆未合龙时，先已堵闭。及时和之功甫竣，仪封复溃。（阿文成公年谱）四十五年塞。,
0,,ev_2924,,三月姚立德奏：“黄河南岸近堤处向有顺堤河形，自仪封至考城，绵长百里。河堤旧有土坝拦截。上年漫场入水，致河流分入。今须改筑草，土夹坝，方可经久无虞。”（豫河续志）,
0,,ev_2925,,三月启放苏家山水线河，又启峰山二三两闸及祥符闸，均减黄助清。（淮系年表）,
0,,ev_2926,,春疏引河。（淮系年表）,
0,,ev_2926,,陶庄引河。,
0,,ev_2927,,六月河南祥符南岸时和驿堤工平漫三十余寸。（河渠纪闻）塞而复开者，再，至十一月秒始得合龙。（阿文成公年谱）,
0,,ev_2927,,漫口下注之水，历陈留杞悬睢州拓城境内之横河康家河南沙河老黄河均归贾鲁新河下达江南毫州之涡河。（豫河志）,
0,,ev_2927,,六月漫决祥符时和驿，十二月始全堵。《续金鉴》,
0,,ev_2928,,睢州下汛十七堡建挑坝一道。  （豫河绩志）,
0,,ev_2929,,增筑撑堤自界坝至于顺黄堤尾。（清河县志）,
0,,ev_2930,,决祥符，旬日塞之。闰六月，决仪封十六堡，宽七十余丈，地在诸口上，掣溜湍急，由睢州、宁陵、永城直达亳州之涡河入淮。命高晋率谙河务员弁赴豫协堵，拨两淮盐课银五十万、江西漕糖三十万赈恤灾民，并迁尚书袁守侗勘办。八月，上游迭涨，续塌二百二十余丈，十六堡已塞复决。十二月再塞之。越日，时和驿东西坝相继蛰陷。《清史稿·河渠志》,
0,,ev_2931,,四月，北坝复陷二十丈余。《清史稿·河渠志》,
0,,ev_2932,,六月，沁河决武陟、沁阳、温县《清史稿·河渠志》,
0,,ev_2933,,六月，决睢宁郭家渡，入洪泽湖，又决考城、曹县，未几俱塞。十一月，张家油房塞而复开《清史稿·河渠志》,
0,,ev_2934,,春夏仪封大坝屡筑屡蛰，是时黄水助清，清更刷黄，海口通畅。（淮系年表）,
0,,ev_2934,,正月二十八日蛰塌四十余丈，缺口深八丈。四月初七日冲塌二十丈。十一月十一日蛰塌二十余丈。（阿文成公年谱）,
0,,ev_2935,,四月尚书嵇潢江督萨载奉旨会勘徐城石工，估办添建加高事宜。（河渠纪闻）,
0,,ev_2936,,山安之三囚五六等套堰工平漫过水。（南河成案续编）启放二套河，分流不畅。（淮系年表）,
0,,ev_2937,,启放吴城兵三堡。开王营减坝。（清河县志）,
0,,ev_2937,,启放吴城泄湖入黄。,
0,,ev_2938,,祥符上汛三十二堡起，至下汛十一堡止，筑越堤—道，长二千六百十丈，作为缕堤。（豫河续志）,
0,,ev_2939,,六月，宁夏平罗、宁朔、灵州、中卫等五州县黄河泛滥成灾。,
0,,ev_2940,,二月南巡，阅视陶庄引河。（准系年表）三月命大学土阿桂两江总督萨载展陶庄河。（清河县志）,
0,,ev_2941,,二月仪封决口合龙。（豫河志）,
0,,ev_2941,,初六日开放引河。十一口金门断流。,
0,,ev_2942,,六月睢宁县郭家渡漫口九十七丈。  水深一丈八九尺至二丈一二尺。掣动大溜十之七八。其漫水三股，分流下注，统归洪泽湖。开放天然闸过水五尺。毛城铺过水一丈一尺六寸，苏家山滚坝过水二三尺不等，峰山四闸过水三四五尺不等。十月坝工合龙。（南河成案）,
0,,ev_2942,,郭工以张家油房夺溜而易堵。（河渠纪闻）,
0,,ev_2942,,六月，决睢宁郭家渡，又决考城、曹县，未几俱塞。 《清史稿·河渠志》,
0,,ev_2943,,邳睢厅北岸之宋家湾七坝埽工于七月初七日忽报蛰塌。该处即旧邳州地方，在郭家渡漫工上游对岸相距，二十余里。昼夜抢护，并帮后戗。（南河成案）,
0,,ev_2944,,考城汛五堡七月十八日漫溢。在河滩芝麻庄培筑，八月二十九日合龙。（兰仪厅册）,
0,,ev_2944,,漫缺四十余丈。大坝告竣来及数月，南北岸又复漫溢者，河未刷深也。（河渠纪闻）,
0,,ev_2945,,曹上汛六堡塔儿湾七月十九日漫溢二处。九月初堵闭。（曹考厅册）,
0,,ev_2945,,各二寸余丈。（河渠纪闻）,
0,,ev_2946,,九月初一初二涨水不消，考城张家油房新刷清槽二道，河分两股进口，塌堤一百四十余丈。掣大溜七分，未几全俱夺。东河李奉翰河抚杨魁东抚国泰会同盘筑坝头，集料进埽堵筑。十一月二十一日合龙。（河渠纪闻）,
0,,ev_2946,,毫州蒙城等处被淹。,
0,,ev_2947,,祥符厅十三堡建五坝一道长一百四十丈，又建六坝一道长七十丈。（豫河续志）,
0,,ev_2948,,十一月，张家油房塞而复开。 《清史稿·河渠志》,
0,,ev_2949,,七月，河决仪封，漫口二十余，北岸水势全注青龙冈(今河南兰考境)。乾隆帝派大学士阿桂督工堵口。次年“两次堵塞，皆复蛰塌”。至四十八年三月始塞。这次堵口，《清史稿·食货志》称：“自例需工料外，加价至九百四十五万两。”魏源在《筹河篇》称：“青龙冈之决，历时三载，用帑两千万(两)。”,
0,,ev_2950,,三月再展陶庄河。（清河县志）,
0,,ev_2951,,四月移王家营诚坝。减坝三移。（清河县志）,
0,,ev_2951,,移下八十五丈另建滚坝，金门仍宽三十丈，较旧坝落低四尺。（治水述要）,
0,,ev_2952,,五月桃源北岸李家庄至临河集，开挖引河，长一千一百四十丈。(阿文成公年谱),
0,,ev_2953,,"六月初一南河邳睢厅南岸魏家庄大堤漫溢，一百十六丈，赵堤亦被冲刷，大溜奔注归洪泽湖（治水述要）
八月十一日堵筑合龙。（河渠纪闻）",
0,,ev_2953,,在郭家渡稍东以青龙冈掣溜而塞。郭魏工漫溢之俊，孟山诸湖归仁堤河均冲塌淤没，归仁闸圯废。睢河由归仁闸缺口达安河。（淮系年表）,
0,,ev_2953,,六月睢宁，八月堵。《续金鉴》,
0,,ev_2954,,七月万锦滩长水一丈八尺，山麓居民房含材木尽行冲散，漂浮水面，壅注而下。塞断三门，水半曰不流，过水高过三门，始冲开堆集柴木，浩瀚东奔，大堤所在漫溢。（河渠纪闻）,
0,,ev_2955,,七月初五日南岸祥符汛迤东焦家桥堤顶浸水二十余丈，刷宽三十余丈。是夜北岸曲家楼漫场堤工二十余丈，关家庄牛家厂牛家场青龙冈大李家滩俱漫塌三四十丈不等，孔家庄漫宽一百余丈。至二十一日夜雨风大作，浪随风涌，青龙冈正当迎溜，冲宽七十余，全溜归注，水势并入。孔家庄以下沟槽悉皆断流，焦桥漫口挂淤，总河韩嵘河抚富靳浑集料堵筑。（河渠纪闻）,
0,,ev_2955,,"青笼冈在铜瓦厢之下，仪封十堡。（治水述要）嗣改隶考城。（淮系年表）
漫水东西分流：东流入南阳昭阳湖者，由西岸各单闸入运；由昭阳递违微山湖，由蔺家山伊家河入江南运河。西流由赵王河沙河入运河者穿出东岸五孔桥滚水坝平水三闸入大清河。（河渠纪闻）",
0,,ev_2955,,七月决祥符、仪封十余口，大溜归仪封北岸青龙冈，分二股入运河《续金鉴》,
0,,ev_2956,,九月青龙冈决河浸水，淹没沛城，迁治栖山。（沛县志）,
0,,ev_2957,,九月大学士阿桂奉旨来豫驻工督办青龙冈堵筑事宜。四十六年一月十一月四十七年正月二月四月五次未成。四十八年三月改建兰阳三堡新河事毕。（河渠纪闻）,
0,,ev_2957,,十月十二日陡陷三十丈五尺。（阿文成公年谱）,
0,,ev_2958,,十月奏挑浚江境黄河上下浅滩工竣。（淮系年表）,
0,,ev_2959,,因河势径直，改于苏家山根挑河长七百九十六丈，引黄入坝。（铜沛厅册）,
0,,ev_2960,,王家堂汛郭工后另筑越堤长五百五十丈。魏工漫口冲场合龙后，补筑二百四十七丈。（睢南厅册）,
0,,ev_2960,,先是四十五年郭工漫口，冲塌四十年所筑越堤。,
0,,ev_2961,,五月，决睢宁魏家庄，大溜注洪泽湖。七月，决仪封，漫口二十余，北岸水势全注青龙岗。 《清史稿·河渠志》,
0,,ev_2962,,为河南青龙冈堵口事，乾隆帝命乾清门侍卫阿弥达(阿桂之子)“恭祭河源”。四月上旬阿弥达到达河源地区，当年勘察完毕后在上乾隆帝的奏疏中称：“查看鄂敦他拉共有三溪流出，自北面及中间流㈩者水皆绿色，从西南流出者水系黄色……至噶达素齐老地方，乃通藏之大路，西面一山，山间有泉流出，其色黄，询之蒙、番等，其水名阿勒坦郭勒，此即河源也。”乾隆即令当时编纂《四库全书》的四库馆钦总裁督同总纂等将两汉迄清正史及各家河源辨证诸书加以编纂成《钦定河源纪略》，共三十五卷，绘制了《河源图》。乾隆皇帝亲作“河源诗”，冠于卷首及《河源图》上，对扎陵、鄂陵二湖名称肯定为“西番语”，其位置为西扎东鄂。,
0,,ev_2963,,二月青龙冈大坝蛰塌。四月又蛰场，漫口形势败坏巳极。不得已停筑坝工，议疏黄水去路，以保运。（淮系年表）,
0,,ev_2963,,正月二十一日塌去三十余丈，二月十二日塌陷四十余丈。四月十一日塌去三十余丈。（河渠纪闻）,
0,,ev_2964,,五月阿桂等以青龙冈难塞，奏于旧南堤外筑堤，自迤上兰阳三堡起，至商邱七堡止，长一百四十九里。挑引河导入商邱故道。并挑商邱至徐州正河淤垫。（淮系年表）,
0,,ev_2965,,三月初一开放兰阳十二堡新河，大溜畅行下注，乘时堵筑。（河渠纪闻）,
0,,ev_2965,,未及一昼夜行—百七十余里。（河渠纪闻）吹河成俊，屡有漫溢。（淮系年表）,
0,,ev_2966,,河决黄家马路，睢水故道全没。（睢宁县志）,
0,,ev_2967,,九月黄河水涨，毛城铺苏家山峰山四闸均过水。（淮系年表）,
0,,ev_2968,,冬十月黄河沿堤种柳，申禁取土。（山东通志）,
0,,ev_2969,,堵筑青龙冈漫口，改易堤河。自兰旸北堤六堡起，斜向东南至李六口大坝北止，创筑堤长一千九百九十六丈。（豫河续志）,
0,,ev_2970,,李六口堵筑漫工，建二坝长八百零二丈。（豫河续志）,
0,,ev_2971,,江南河道总督李奉翰六月奏报黄河水情：“徐城水志长水三尺四寸，连前涨至八尺六寸，……溜势涌急。”乾隆帝考虑河床冲淤的影响，对所奏水情产生疑问，因而 提出：“向来量水，惟从河底至水面为准，今思应另从堤顶量至水面为量法，方得为实。……着传渝李奉翰亲身前往探查，由堤顶至水面详细测丈。”七月，李奉翰 奏报：“徐城志桩现水一丈一尺四寸，堤顶高出水面七尺三寸，是依圣谕另一量法，从堤顶至河底一丈八尺七寸，较前河底刷深四尺七寸，水势畅行也。”上述史料 表明：1.当时水志记录，无统一高程基准，河床又冲淤不定，故不同年份水情难以对比分析，以石堤顶作为固定点，向下量至水面测水情，是一改进；2当时徐城 是黄河下游入海的咽喉，其水志读数是启闭各减水坝的依据，朝廷至为关注。,
0,,ev_2972,,上南巡阅河。（河防纪略）,
0,,ev_2973,,开苏家山水线河茅家山引黄助运。（河防纪略）,
0,,ev_2974,,夏河决汤工舟行城市。（安东县志）,
0,,ev_2975,,六月启放壬城铺峰山四闸，因陕州万锦滩长水。七月启放王营减坝。（淮系年表）,
0,,ev_2975,,毛城铺二十六日开放，过水深四尺三寸，峯山四闸二十七日启放过水深入九尺至一丈一尺不等。（续行水金鉴）,
0,,ev_2976,,秋又决五里墩。（安东县志）,
0,,ev_2977,,八月睢州下汛二堡堤工漫水，前后刷场二百五十余丈。开河堵筑，至十一月合龙工竣。（河渠纪闻）,
0,,ev_2977,,在仪封十六堡张家油历之东。,
